"Periodo" "Id" "Mora_Avg" "Mora_Max" "Monto" "Num_Ifis" "Num_Cast" "Est_Civil" "Genero" "Plazo" "Cuota" "Ind_Pago" "Ind_Pago_Num" "Ind_Pago_Num_I0" "Ind_Pago_Num_I1" "Partition"
"234" 201201 556 5 5 700 0 0 "Divorsiado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"235" 201201 557 0 0 1000 0 0 "Divorsiado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"236" 201201 563 0 0 600 1 0 "Union Libre" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"237" 201201 565 0 0 1400 0 1 "Casado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"238" 201201 567 1 1 1000 0 0 "Divorsiado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"239" 201201 571 2 2 800 0 0 "Union Libre" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"240" 201201 573 0 0 900 1 0 "Union Libre" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"241" 201201 576 0 0 700 0 0 "Casado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"242" 201201 579 5 5 800 0 0 "Casado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"243" 201201 580 2 2 1400 1 0 "Soltero" "Femenino" 18 88 "Pay" 1 1 1 "1_Training"
"244" 201201 582 3 3 1100 0 0 "Soltero" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"245" 201201 583 2 2 1000 0 1 "Divorsiado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"246" 201201 584 1 3 1100 0 0 "Divorsiado" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"247" 201201 587 6 6 900 0 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"248" 201201 588 0 0 800 1 0 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"249" 201201 589 5 5 800 0 0 "Viudo" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"250" 201201 593 1 1 500 0 0 "Union Libre" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"251" 201201 594 2 2 900 0 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"252" 201201 595 2 2 800 1 0 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"253" 201201 598 1 3 600 0 0 "Casado" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"254" 201201 599 5 5 1000 0 0 "Soltero" "Femenino" 12 90.73 "Pay" 1 1 1 "1_Training"
"255" 201201 600 0 0 1700 0 0 "Casado" "Masculino" 24 83.24 "Pay" 1 1 1 "1_Training"
"256" 201201 601 0 0 900 0 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"257" 201201 603 4 4 700 0 0 "Divorsiado" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"258" 201201 605 0 0 900 0 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"259" 201201 608 0 0 1000 0 0 "Union Libre" "Femenino" 12 90.73 "Pay" 1 1 1 "1_Training"
"260" 201201 612 6 6 600 1 1 "Soltero" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"261" 201201 613 0 0 1200 0 0 "Divorsiado" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"262" 201201 617 0 1 700 1 0 "Union Libre" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"263" 201201 618 1 1 1300 0 1 "Casado" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"264" 201201 621 0 0 1300 0 0 "Casado" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"265" 201201 622 1 1 700 0 0 "Casado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"266" 201201 624 0 0 1000 0 0 "Soltero" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"267" 201201 625 0 0 1400 1 1 "Soltero" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"268" 201201 628 4 4 600 0 0 "Soltero" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"269" 201201 629 3 3 1300 0 0 "Union Libre" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"270" 201201 632 0 1 900 1 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"271" 201201 633 0 0 1500 1 0 "Casado" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"272" 201201 636 0 0 1300 0 0 "Union Libre" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"273" 201201 637 0 0 800 1 0 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"274" 201201 639 0 0 1600 1 0 "Divorsiado" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"275" 201201 640 2 2 900 1 0 "Union Libre" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"276" 201201 650 0 0 700 0 0 "Divorsiado" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"277" 201201 653 6 6 900 0 0 "Soltero" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"278" 201201 656 0 0 900 1 0 "Union Libre" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"279" 201201 657 0 0 1100 0 0 "Union Libre" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"280" 201201 658 0 1 1700 0 0 "Union Libre" "Masculino" 24 83.24 "Pay" 1 1 1 "1_Training"
"281" 201201 660 0 1 1300 0 0 "Casado" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"282" 201201 661 1 1 1300 0 0 "Soltero" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"283" 201201 662 5 5 900 1 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"284" 201201 665 0 0 1200 0 0 "Divorsiado" "Femenino" 18 75.43 "Pay" 1 1 1 "1_Training"
"285" 201201 668 0 0 1100 1 0 "Soltero" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"286" 201201 670 0 1 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"287" 201201 671 2 2 1500 1 0 "Union Libre" "Femenino" 18 94.28 "Pay" 1 1 1 "1_Training"
"288" 201201 673 3 5 900 0 0 "Casado" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"289" 201201 674 0 0 800 1 0 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"290" 201201 675 6 6 1100 0 0 "Soltero" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"291" 201201 677 2 2 500 0 0 "Soltero" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"292" 201201 679 1 1 1100 0 1 "Soltero" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"293" 201201 681 7 7 700 1 0 "Divorsiado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"294" 201201 683 0 0 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"295" 201201 685 0 0 1100 0 0 "Union Libre" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"296" 201201 688 0 0 1500 0 0 "Soltero" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"297" 201201 693 0 0 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"298" 201201 699 2 2 1200 0 0 "Viudo" "Femenino" 18 75.43 "Pay" 1 1 1 "1_Training"
"299" 201201 701 0 0 900 1 0 "Soltero" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"300" 201201 704 0 0 500 0 0 "Casado" "Femenino" 6 87.27 "Pay" 1 1 1 "1_Training"
"301" 201201 705 3 3 600 1 0 "Soltero" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"302" 201201 709 7 7 1300 0 0 "Union Libre" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"303" 201201 711 8 8 1600 1 0 "Union Libre" "Masculino" 24 78.34 "Indte" -1 0 1 "1_Training"
"304" 201201 715 0 0 1200 1 0 "Casado" "Femenino" 18 75.43 "Pay" 1 1 1 "1_Training"
"305" 201201 717 1 1 1500 0 0 "Divorsiado" "Femenino" 18 94.28 "Pay" 1 1 1 "1_Training"
"306" 201201 721 0 0 700 1 0 "Union Libre" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"307" 201201 726 3 3 900 1 0 "Viudo" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"308" 201201 732 0 0 500 0 1 "Casado" "Femenino" 6 87.27 "Pay" 1 1 1 "1_Training"
"309" 201201 736 2 2 600 1 0 "Union Libre" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"310" 201201 737 2 2 1000 1 0 "Soltero" "Femenino" 12 90.73 "Pay" 1 1 1 "1_Training"
"311" 201201 740 0 0 900 1 1 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"312" 201201 741 0 1 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"313" 201201 742 5 5 1200 0 0 "Viudo" "Femenino" 18 75.43 "Pay" 1 1 1 "1_Training"
"314" 201201 744 3 3 800 0 0 "Casado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"315" 201201 751 0 0 1100 0 0 "Soltero" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"316" 201201 752 0 1 1600 0 0 "Divorsiado" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"317" 201201 753 4 4 1300 0 0 "Divorsiado" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"318" 201201 754 3 3 1100 0 0 "Casado" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"319" 201201 756 1 1 700 0 0 "Soltero" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"320" 201201 757 0 0 1100 0 1 "Casado" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"321" 201201 763 0 0 600 1 0 "Viudo" "Femenino" 12 54.44 "Pay" 1 1 1 "1_Training"
"322" 201201 764 0 0 600 0 0 "Casado" "Femenino" 12 54.44 "Pay" 1 1 1 "1_Training"
"323" 201201 765 5 5 900 0 0 "Divorsiado" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"324" 201201 769 0 0 1200 0 0 "Soltero" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"325" 201201 770 1 3 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"326" 201201 772 0 0 500 0 0 "Casado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"327" 201201 773 0 0 500 0 0 "Divorsiado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"328" 201201 780 3 3 700 0 0 "Casado" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"329" 201201 782 3 3 1000 0 0 "Divorsiado" "Femenino" 12 90.73 "Pay" 1 1 1 "1_Training"
"330" 201201 784 0 0 1400 0 0 "Divorsiado" "Femenino" 18 88 "Pay" 1 1 1 "1_Training"
"331" 201201 785 5 5 1000 0 0 "Casado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"332" 201201 786 4 4 800 1 0 "Soltero" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"333" 201201 787 1 3 1000 0 0 "Soltero" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"334" 201201 788 6 6 800 0 0 "Casado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"335" 201201 789 1 1 900 1 0 "Union Libre" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"336" 201201 790 1 1 1100 0 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"337" 201201 799 5 5 900 1 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"338" 201201 802 0 0 1600 0 0 "Viudo" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"339" 201201 805 4 4 700 0 0 "Divorsiado" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"340" 201201 806 5 5 800 0 0 "Casado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"341" 201201 809 0 0 1400 0 0 "Divorsiado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"342" 201201 817 3 3 1300 1 0 "Union Libre" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"343" 201201 820 2 2 800 1 0 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"344" 201201 822 2 2 900 0 0 "Soltero" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"345" 201201 824 0 0 1000 1 0 "Soltero" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"346" 201201 828 2 2 1000 0 1 "Union Libre" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"347" 201201 830 0 0 1100 1 0 "Soltero" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"348" 201201 832 2 2 800 0 1 "Casado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"349" 201201 833 1 3 900 0 0 "Divorsiado" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"350" 201201 835 0 0 500 0 0 "Divorsiado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"351" 201201 837 1 1 900 0 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"352" 201201 838 4 4 700 0 0 "Divorsiado" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"353" 201201 839 0 0 1300 0 0 "Casado" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"354" 201201 841 0 0 1100 0 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"355" 201201 844 2 2 1100 0 0 "Union Libre" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"356" 201201 845 2 4 1100 1 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"357" 201201 846 0 1 1300 0 0 "Soltero" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"358" 201201 848 3 5 900 0 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"359" 201201 851 2 2 700 1 0 "Union Libre" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"360" 201201 855 0 1 600 0 0 "Soltero" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"361" 201201 859 10 10 1000 1 0 "Divorsiado" "Masculino" 12 90.73 "Indte" -1 0 1 "1_Training"
"362" 201201 864 0 0 1000 0 0 "Casado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"363" 201201 866 6 6 800 0 0 "Casado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"364" 201201 868 3 3 1400 0 0 "Divorsiado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"365" 201201 870 2 2 500 0 0 "Casado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"366" 201201 871 1 1 1000 1 1 "Divorsiado" "Femenino" 12 90.73 "Pay" 1 1 1 "1_Training"
"367" 201201 874 1 1 800 1 0 "Soltero" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"368" 201201 876 5 5 800 1 0 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"369" 201201 878 5 5 1100 1 0 "Soltero" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"370" 201201 879 3 3 900 0 0 "Divorsiado" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"371" 201201 881 4 4 500 0 0 "Union Libre" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"372" 201201 882 1 3 1100 0 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"373" 201201 883 0 0 900 0 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"374" 201201 885 3 3 800 0 0 "Divorsiado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"375" 201201 887 4 4 800 0 0 "Union Libre" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"376" 201201 890 2 2 900 0 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"377" 201201 891 3 3 900 0 0 "Union Libre" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"378" 201201 892 2 2 1100 1 0 "Union Libre" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"379" 201201 893 0 0 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"380" 201201 895 3 3 1300 0 0 "Casado" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"381" 201201 896 2 2 1000 0 0 "Soltero" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"382" 201201 901 2 2 1700 1 0 "Divorsiado" "Femenino" 24 83.24 "Pay" 1 1 1 "1_Training"
"383" 201201 902 0 0 1000 0 0 "Casado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"384" 201201 908 2 2 1100 0 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"385" 201201 910 0 0 1300 0 0 "Divorsiado" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"386" 201201 911 2 2 600 0 1 "Union Libre" "Femenino" 12 54.44 "Pay" 1 1 1 "1_Training"
"387" 201201 915 1 1 1300 0 0 "Soltero" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"388" 201201 919 0 0 900 0 1 "Union Libre" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"389" 201201 920 0 0 500 0 0 "Divorsiado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"390" 201201 923 0 1 1300 0 0 "Viudo" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"391" 201201 924 0 0 1200 0 0 "Casado" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"392" 201201 926 3 3 500 1 0 "Divorsiado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"393" 201201 928 6 6 1500 0 0 "Casado" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"394" 201201 943 5 5 800 0 0 "Casado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"395" 201201 947 0 0 1300 0 1 "Union Libre" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"396" 201201 952 0 0 1300 0 0 "Union Libre" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"397" 201201 957 2 2 1100 0 1 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"398" 201201 960 3 3 500 0 1 "Divorsiado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"399" 201201 962 0 0 700 1 1 "Divorsiado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"400" 201201 964 7 7 1200 0 0 "Casado" "Femenino" 18 75.43 "Pay" 1 1 1 "1_Training"
"401" 201201 965 0 0 1100 0 0 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"402" 201201 973 3 5 1000 0 1 "Divorsiado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"403" 201201 977 0 0 800 1 0 "Soltero" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"404" 201201 980 0 0 600 0 0 "Casado" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"405" 201201 981 2 2 800 0 1 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"406" 201201 986 2 2 1300 0 0 "Soltero" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"407" 201201 992 0 1 900 0 1 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"408" 201201 996 0 0 1000 0 0 "Casado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"409" 201201 999 0 0 700 0 0 "Union Libre" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"410" 201201 1005 3 3 900 0 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"411" 201201 1007 0 0 800 0 0 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"412" 201201 1009 2 2 700 0 0 "Divorsiado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"413" 201201 1010 3 3 800 0 0 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"414" 201201 1011 1 1 700 1 0 "Divorsiado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"415" 201201 1014 0 0 800 1 0 "Divorsiado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"416" 201201 1021 1 1 500 0 0 "Divorsiado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"417" 201201 1023 2 2 1200 0 0 "Divorsiado" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"418" 201201 1029 3 3 1100 1 0 "Soltero" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"419" 201201 1032 2 2 1100 0 1 "Casado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"420" 201201 1034 1 3 800 1 0 "Casado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"421" 201201 1036 0 0 600 0 0 "Casado" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"422" 201201 1038 4 4 600 0 0 "Union Libre" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"423" 201201 1039 1 1 1100 0 0 "Union Libre" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"424" 201201 1040 2 4 600 0 0 "Casado" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"425" 201201 1041 1 1 600 0 1 "Union Libre" "Masculino" 12 54.44 "Pay" 1 1 1 "1_Training"
"426" 201201 1044 4 4 1000 1 0 "Divorsiado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"427" 201201 1048 5 5 800 0 0 "Union Libre" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"428" 201201 1051 0 0 800 0 1 "Viudo" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"429" 201201 1052 4 4 1100 1 0 "Casado" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"430" 201201 1059 8 8 1100 0 0 "Viudo" "Masculino" 18 69.14 "Indte" -1 0 1 "1_Training"
"431" 201201 1061 2 4 900 0 0 "Soltero" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"432" 201201 1063 4 4 800 0 1 "Divorsiado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"433" 201201 1068 5 5 1400 0 0 "Divorsiado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"434" 201201 1075 0 0 1000 0 0 "Soltero" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"435" 201201 1076 1 1 1400 1 0 "Divorsiado" "Masculino" 18 88 "Pay" 1 1 1 "1_Training"
"436" 201201 1079 7 7 1200 0 0 "Divorsiado" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"437" 201201 1082 2 2 1200 0 0 "Casado" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"438" 201201 1086 1 1 1100 0 0 "Viudo" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"439" 201201 1087 6 6 700 0 0 "Divorsiado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"440" 201201 1088 6 6 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"441" 201201 1091 0 0 1700 1 0 "Divorsiado" "Masculino" 24 83.24 "Pay" 1 1 1 "1_Training"
"442" 201201 1092 1 3 1300 0 0 "Viudo" "Femenino" 18 81.71 "Pay" 1 1 1 "1_Training"
"443" 201201 1096 7 7 900 0 0 "Soltero" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"444" 201201 1097 0 1 900 1 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"445" 201201 1101 3 3 900 0 0 "Casado" "Femenino" 12 81.66 "Pay" 1 1 1 "1_Training"
"446" 201201 1102 3 3 1500 0 0 "Union Libre" "Masculino" 18 94.28 "Pay" 1 1 1 "1_Training"
"447" 201201 1104 0 0 600 0 1 "Soltero" "Femenino" 12 54.44 "Pay" 1 1 1 "1_Training"
"448" 201201 1105 0 0 1000 0 1 "Casado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"449" 201201 1106 0 0 1600 0 0 "Union Libre" "Masculino" 24 78.34 "Pay" 1 1 1 "1_Training"
"450" 201201 1110 0 0 700 1 0 "Soltero" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"451" 201201 1111 1 1 1200 0 0 "Casado" "Masculino" 18 75.43 "Pay" 1 1 1 "1_Training"
"452" 201201 1116 1 3 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"453" 201201 1119 1 1 900 0 0 "Viudo" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"454" 201201 1126 5 5 1300 1 0 "Divorsiado" "Masculino" 18 81.71 "Pay" 1 1 1 "1_Training"
"455" 201201 1130 1 3 700 1 0 "Union Libre" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"456" 201201 1131 2 2 700 1 0 "Divorsiado" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"457" 201201 1136 0 0 900 0 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"458" 201201 1139 2 2 1000 0 0 "Soltero" "Femenino" 12 90.73 "Pay" 1 1 1 "1_Training"
"459" 201201 1144 4 4 500 0 0 "Casado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"460" 201201 1145 3 3 1100 0 0 "Soltero" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"461" 201201 1147 6 6 700 0 1 "Soltero" "Masculino" 12 63.51 "Pay" 1 1 1 "1_Training"
"462" 201201 1148 3 5 800 1 0 "Casado" "Masculino" 12 72.58 "Pay" 1 1 1 "1_Training"
"463" 201201 1150 0 0 1000 1 1 "Divorsiado" "Masculino" 12 90.73 "Pay" 1 1 1 "1_Training"
"464" 201201 1151 4 4 1100 0 0 "Union Libre" "Femenino" 18 69.14 "Pay" 1 1 1 "1_Training"
"465" 201201 1153 2 2 900 1 0 "Divorsiado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"466" 201201 1157 0 0 500 0 0 "Casado" "Masculino" 6 87.27 "Pay" 1 1 1 "1_Training"
"467" 201201 1158 1 1 800 1 0 "Casado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
"468" 201201 1159 0 0 700 0 0 "Divorsiado" "Femenino" 12 63.51 "Pay" 1 1 1 "1_Training"
"469" 201201 1161 0 1 900 1 0 "Casado" "Masculino" 12 81.66 "Pay" 1 1 1 "1_Training"
"470" 201201 1163 3 3 1100 0 0 "Divorsiado" "Masculino" 18 69.14 "Pay" 1 1 1 "1_Training"
"471" 201201 1165 3 3 800 0 1 "Casado" "Femenino" 12 72.58 "Pay" 1 1 1 "1_Training"
